Geneid	Chr	Start	End	Strand	Length	trt_1	trt_2	trt_3	ctr_1	ctr_2	ctr_3
gene:AT5G44700	5	18032864	18037323	-	4460	0	0	0	0	0	0
gene:AT5G44710	5	18040910	18042681	+	1772	174	0	50	49	106	44
gene:AT5G44720	5	18042935	18045514	+	2580	815	228	473	496	761	478
gene:AT5G44730	5	18045480	18047075	-	1596	224	11	5	195	208	83
gene:AT5G44740	5	18047733	18051896	-	4164	77	3	29	2	42	26
gene:AT5G44750	5	18052607	18060169	+	7563	707	99	220	138	436	84
gene:AT5G44760	5	18060586	18062764	+	2179	0	2	0	0	0	0
gene:AT5G44770	5	18065012	18066696	+	1685	0	0	0	0	0	0
gene:AT5G44780	5	18067925	18070928	+	3004	308	89	31	30	246	60
gene:AT5G44785	5	18069449	18073129	-	3681	262	79	82	224	463	184
gene:AT5G44790	5	18075562	18080160	-	4599	2561	895	855	917	981	463
gene:AT5G44800	5	18083277	18093907	-	10631	2998	894	1280	1190	1349	603
gene:AT5G44820	5	18095614	18097611	-	1998	2	0	98	45	6	0
gene:AT5G44830	5	18100080	18101885	-	1806	0	0	0	0	0	0
gene:AT5G44840	5	18104769	18107140	-	2372	1	1	1	0	0	0
gene:AT5G44850	5	18108304	18109593	+	1290	0	0	13	0	0	0
gene:AT5G44860	5	18110018	18111813	-	1796	1006	290	479	97	138	151
gene:AT5G44870	5	18114461	18119006	+	4546	1281	246	424	186	186	92
gene:AT5G44900	5	18135215	18136548	+	1334	1	0	0	0	1	0
gene:AT5G44910	5	18137349	18138757	+	1409	0	4	41	0	6	0
gene:AT5G44920	5	18138775	18140190	+	1416	96	3	10	0	14	0
gene:AT5G44930	5	18138775	18142159	-	3385	105	3	61	49	92	43
gene:AT5G44940	5	18149369	18150892	+	1524	0	0	0	0	1	0
gene:AT5G44950	5	18151665	18153164	+	1500	0	0	0	0	1	0
gene:AT5G44960	5	18153852	18155391	+	1540	0	0	0	0	0	0
gene:AT5G44970	5	18155837	18157340	+	1504	0	0	0	0	0	0
gene:AT5G44973	5	18157610	18158264	-	655	0	0	0	0	0	0
gene:AT5G44980	5	18160204	18162264	+	2061	0	2	54	0	0	2
gene:AT5G44990	5	18163128	18164813	+	1686	574	96	101	0	0	0
gene:AT5G45000	5	18165336	18167533	+	2198	104	76	65	62	47	13
gene:AT5G45010	5	18166898	18168383	-	1486	659	159	252	317	225	157
gene:AT5G45020	5	18168147	18170775	+	2629	1052	126	275	355	281	211
gene:AT5G45030	5	18172410	18176207	+	3798	537	93	401	239	363	183
gene:AT5G45040	5	18175371	18176888	-	1518	130	11	6	122	234	82
gene:AT5G45050	5	18176894	18181973	-	5080	507	227	71	357	265	136
gene:AT5G45060	5	18182038	18187081	+	5044	1801	68	377	292	423	212
gene:AT5G45070	5	18187630	18189523	-	1894	0	0	9	0	3	0
gene:AT5G45080	5	18191355	18193328	-	1974	1	0	0	0	0	0
gene:AT5G45090	5	18202617	18205000	-	2384	1	53	8	0	0	0
gene:AT5G45095	5	18207363	18209052	+	1690	0	0	0	0	0	0
gene:AT5G45100	5	18218586	18220047	+	1462	2234	212	553	530	591	296
gene:AT5G45110	5	18228768	18231588	+	2821	3812	1259	1409	445	250	138
gene:AT5G45113	5	18231908	18233521	-	1614	1	0	0	0	0	0
gene:AT5G45115	5	18238011	18238906	-	896	28	0	17	21	36	0
gene:AT5G45120	5	18241003	18242478	+	1476	0	0	0	0	0	0
gene:AT5G45130	5	18244171	18246450	+	2280	1610	460	650	261	436	59
gene:AT5G45140	5	18247149	18258197	-	11049	251	89	91	141	336	69
gene:AT5G45150	5	18260313	18264454	+	4142	305	0	1	0	9	0
gene:AT5G45160	5	18264616	18270296	+	5681	345	92	205	288	301	157
gene:AT5G45170	5	18270286	18273263	-	2978	866	99	51	338	342	188
gene:AT5G45180	5	18274179	18276586	-	2408	0	0	0	0	1	0
gene:AT5G45190	5	18277080	18281909	-	4830	1335	319	368	364	384	38
gene:AT5G45200	5	18283663	18290478	-	6816	0	0	0	0	0	0
gene:AT5G45210	5	18295437	18298642	+	3206	3	3	0	1	0	1
gene:AT5G45220	5	18298774	18301166	-	2393	0	1	0	19	2	2
gene:AT5G45230	5	18302147	18308303	-	6157	0	1	2	0	0	0
gene:AT5G45240	5	18313706	18319432	+	5727	153	2	7	0	17	0
gene:AT5G45250	5	18321764	18326175	-	4412	823	138	215	121	192	143
gene:AT5G45260	5	18326203	18332920	+	6718	1387	333	245	270	196	17
gene:AT5G45275	5	18334205	18337396	-	3192	20	33	31	92	91	20
gene:AT5G45277	5	18341634	18341840	-	207	0	0	0	0	0	0
gene:AT5G45280	5	18345534	18349695	+	4162	52	1	25	86	18	2
gene:AT5G45290	5	18349697	18352637	-	2941	212	260	45	180	346	82
gene:AT5G45300	5	18353525	18356888	+	3364	171	0	50	81	129	45
gene:AT5G45310	5	18359275	18361213	-	1939	56	23	0	45	10	1
gene:AT5G45320	5	18362111	18363181	-	1071	89	11	14	54	37	17
gene:AT5G45330	5	18363406	18366684	-	3279	295	58	73	31	75	6
gene:AT5G45340	5	18368532	18371021	-	2490	149	82	100	22	22	13
gene:AT5G45350	5	18381799	18384069	-	2271	3257	1416	1220	1721	841	907
gene:AT5G45360	5	18384489	18386871	-	2383	271	142	112	277	289	165
gene:AT5G45370	5	18387091	18390450	+	3360	67	79	25	29	80	7
gene:AT5G45380	5	18390942	18395928	+	4987	24	0	7	67	8	0
gene:AT5G45390	5	18396254	18398138	+	1885	1720	312	769	1289	2015	908
gene:AT5G45400	5	18398832	18402284	+	3453	269	80	166	76	167	96
gene:AT5G45410	5	18401908	18403947	-	2040	1518	273	377	195	343	235
gene:AT5G45420	5	18404015	18406693	-	2679	438	156	108	210	207	278
gene:AT5G45430	5	18407150	18411977	+	4828	2947	564	788	425	551	367
gene:AT5G45440	5	18412059	18413617	-	1559	0	3	0	0	2	2
gene:AT5G45450	5	18414991	18415811	+	821	0	0	0	1	0	0
gene:AT5G45455	5	18416159	18416714	+	556	0	1	0	2	14	4
gene:AT5G45460	5	18416614	18419532	-	2919	51	0	8	14	48	32
gene:AT5G45469	5	18421704	18421962	+	259	70	4	9	12	12	0
gene:AT5G45470	5	18421985	18425042	-	3058	1105	229	470	382	381	191
gene:AT5G45480	5	18426104	18429090	-	2987	1649	196	438	217	223	54
gene:AT5G45490	5	18429047	18432430	+	3384	628	178	219	182	257	138
gene:AT5G45500	5	18432446	18435524	-	3079	730	193	255	154	199	207
gene:AT5G45510	5	18444607	18449446	+	4840	3768	887	1721	727	767	391
gene:AT5G45520	5	18449476	18453683	-	4208	903	73	211	476	303	181
gene:AT5G45530	5	18454188	18457303	-	3116	724	90	110	110	181	69
gene:AT5G45540	5	18457870	18460914	-	3045	439	94	157	45	144	29
gene:AT5G45550	5	18462107	18465097	+	2991	662	155	298	211	384	246
gene:AT5G45560	5	18465283	18470944	+	5662	46	43	12	94	114	18
gene:AT5G45570	5	18471498	18475574	+	4077	0	0	0	0	0	0
gene:AT5G45573	5	18475758	18476576	-	819	0	0	0	0	0	0
gene:AT5G45580	5	18480809	18483044	-	2236	2	0	0	0	13	0
gene:AT5G45590	5	18484179	18486340	-	2162	230	1	152	120	123	79
gene:AT5G45600	5	18487798	18489869	+	2072	167	0	58	70	131	46
gene:AT5G45610	5	18496228	18499888	-	3661	56	2	23	157	166	32
gene:AT5G45620	5	18501486	18504144	+	2659	631	52	294	172	402	111
gene:AT5G45630	5	18505536	18506382	-	847	130	0	18	0	4	0
gene:AT5G45640	5	18507489	18511616	-	4128	0	0	0	0	0	0
gene:AT5G45650	5	18513127	18518972	-	5846	230	0	10	476	591	220
gene:AT5G45660	5	18524889	18527040	+	2152	0	2	0	29	40	22
gene:AT5G45670	5	18528267	18530501	+	2235	6	0	0	0	1	0
gene:AT5G45680	5	18530834	18532337	+	1504	644	74	78	287	499	181
gene:AT5G45690	5	18534999	18536316	-	1318	0	0	0	0	0	0
gene:AT5G45700	5	18537239	18538418	+	1180	0	20	9	51	149	77
gene:AT5G45710	5	18540665	18542864	+	2200	495	112	95	72	79	99
gene:AT5G45720	5	18542973	18547341	-	4369	0	2	0	25	11	1
gene:AT5G45730	5	18551809	18553907	+	2099	0	0	0	0	0	0
gene:AT5G45740	5	18556539	18558406	-	1868	134	0	0	5	43	0
gene:AT5G45750	5	18559060	18560945	+	1886	467	94	171	170	292	122
gene:AT5G45760	5	18561033	18563202	+	2170	15	0	53	85	81	70
gene:AT5G45770	5	18563333	18564921	+	1589	1	9	1	19	1	0
gene:AT5G45775	5	18564992	18566582	-	1591	1169	418	556	696	990	381
gene:AT5G45780	5	18566798	18569906	-	3109	0	0	7	29	38	9
gene:AT5G45790	5	18572301	18574011	+	1711	3	0	16	37	27	39
gene:AT5G45800	5	18575520	18579241	-	3722	972	36	231	488	612	293
gene:AT5G45810	5	18584676	18586590	+	1915	1	0	0	0	6	1
gene:AT5G45820	5	18586870	18588792	-	1923	161	0	62	11	0	0
gene:AT5G45830	5	18589418	18591506	-	2089	1	0	1	0	0	1
gene:AT5G45840	5	18593917	18597907	-	3991	103	0	10	19	11	25
gene:AT5G45850	5	18599746	18601661	-	1916	0	0	0	0	0	0
gene:AT5G45860	5	18603990	18604677	-	688	0	0	0	0	0	0
gene:AT5G45870	5	18606398	18607111	-	714	0	0	0	0	0	0
gene:AT5G45875	5	18608391	18608933	-	543	0	0	0	0	0	0
gene:AT5G45880	5	18609628	18611166	-	1539	0	0	3	0	0	0
gene:AT5G45890	5	18613239	18614963	+	1725	0	0	0	0	0	0
gene:AT5G45900	5	18615175	18618597	+	3423	380	64	148	173	136	101
gene:AT5G45910	5	18620299	18622301	-	2003	0	0	5	0	0	0
gene:AT5G45920	5	18622647	18625697	+	3051	0	0	0	4	45	4
gene:AT5G45930	5	18627950	18629697	+	1748	289	58	116	392	654	233
gene:AT5G45940	5	18629562	18630706	-	1145	19	6	0	40	62	22
gene:AT5G45950	5	18634041	18636720	+	2680	0	0	20	0	3	0
gene:AT5G45960	5	18636928	18640401	-	3474	3	0	0	0	1	0
gene:AT5G45970	5	18643540	18645976	+	2437	103	0	73	34	64	24
gene:AT5G45980	5	18648886	18650836	+	1951	0	0	0	0	4	0
gene:AT5G45990	5	18651265	18654075	+	2811	20	10	14	2	1	0
gene:AT5G46000	5	18654196	18656376	-	2181	0	0	0	0	0	0
gene:AT5G46010	5	18660539	18661268	+	730	434	33	24	0	0	0
gene:AT5G46020	5	18662805	18664908	-	2104	5023	920	851	955	1659	1086
gene:AT5G46025	5	18665255	18665596	-	342	0	0	0	0	0	0
gene:AT5G46030	5	18670051	18671461	+	1411	1720	303	336	528	514	283
gene:AT5G46040	5	18671397	18673551	-	2155	1	0	1	5	0	0
gene:AT5G46050	5	18674968	18679191	-	4224	2	0	10	1	2	15
gene:AT5G46060	5	18681326	18682708	+	1383	0	0	0	0	0	0
gene:AT5G46070	5	18683319	18688822	+	5504	1724	531	453	651	936	286
gene:AT5G46080	5	18689361	18690857	-	1497	685	200	284	1	20	0
gene:AT5G46085	5	18693316	18693567	-	252	0	0	0	0	0	21
gene:AT5G46090	5	18693485	18694129	+	645	0	19	0	26	22	21
gene:AT5G46100	5	18694316	18695856	-	1541	196	0	21	58	56	56
gene:AT5G46110	5	18697235	18700900	+	3666	13707	2740	3526	4712	7248	3548
gene:AT5G46115	5	18701246	18701852	+	607	181	1	16	0	2	0
gene:AT5G46130	5	18702914	18704484	-	1571	0	0	2	0	0	0
gene:AT5G46140	5	18704997	18706708	-	1712	1	0	0	0	0	0
gene:AT5G46150	5	18707546	18710722	-	3177	70	43	181	113	331	165
gene:AT5G46160	5	18710851	18712559	-	1709	234	13	161	227	222	127
gene:AT5G46170	5	18714864	18717031	-	2168	68	36	70	232	134	102
gene:AT5G46180	5	18718417	18721744	-	3328	271	44	132	340	348	81
gene:AT5G46190	5	18721752	18726249	-	4498	535	333	113	352	459	238
gene:AT5G46200	5	18727802	18730331	-	2530	40	0	0	0	0	0
gene:AT5G46210	5	18731371	18736815	-	5445	1306	371	395	509	941	321
gene:AT5G46220	5	18738697	18742126	+	3430	2	0	12	0	11	8
gene:AT5G46230	5	18742272	18743077	-	806	123	0	20	20	15	1
gene:AT5G46240	5	18743510	18747406	-	3897	135	93	37	132	175	84
gene:AT5G46250	5	18755280	18758333	+	3054	1576	908	473	413	842	214
gene:AT5G46260	5	18758699	18763503	-	4805	23	0	0	19	63	23
gene:AT5G46270	5	18763972	18769090	-	5119	155	87	57	318	298	175
gene:AT5G46280	5	18769649	18773706	-	4058	334	33	130	112	147	67
gene:AT5G46290	5	18774056	18776839	-	2784	869	84	301	1217	1386	547
gene:AT5G46295	5	18779790	18780205	-	416	452	24	175	0	0	0
gene:AT5G46297	5	18781172	18781838	+	667	0	0	0	0	0	0
gene:AT5G46300	5	18783585	18784786	+	1202	0	0	0	0	0	0
gene:AT5G46310	5	18785672	18786956	+	1285	0	0	0	0	0	0
gene:AT5G46320	5	18788086	18788910	-	825	18	0	0	0	0	0
gene:AT5G46330	5	18791575	18795908	+	4334	185	34	241	226	361	139
gene:AT5G46340	5	18795737	18800122	-	4386	393	112	190	284	310	139
gene:AT5G46350	5	18801164	18804056	-	2893	22	0	0	0	0	0
gene:AT5G46360	5	18806563	18808224	-	1662	0	0	17	0	0	0
gene:AT5G46370	5	18809496	18811870	-	2375	0	0	0	0	0	0
gene:AT5G46380	5	18813088	18816431	-	3344	0	0	0	0	0	0
gene:AT5G46390	5	18816585	18819462	+	2878	232	8	65	193	286	76
gene:AT5G46395	5	18819464	18819755	-	292	0	0	0	0	0	0
gene:AT5G46400	5	18819933	18824782	+	4850	330	34	35	90	194	49
gene:AT5G46410	5	18825100	18829624	+	4525	1431	460	427	163	252	59
gene:AT5G46420	5	18829436	18833060	+	3625	547	154	333	640	847	283
gene:AT5G46430	5	18833240	18834632	+	1393	2056	487	652	853	1331	592
gene:AT5G46440	5	18834643	18835162	+	520	154	27	22	3	9	0
gene:AT5G46450	5	18835605	18840058	+	4454	297	103	97	386	468	259
gene:AT5G46460	5	18840196	18842479	+	2284	453	0	156	111	105	2
gene:AT5G46470	5	18842553	18849741	+	7189	3177	731	1215	272	437	296
gene:AT5G46490	5	18850645	18853896	+	3252	347	45	152	115	211	74
gene:AT5G46500	5	18855955	18858552	+	2598	145	1	2	25	12	9
gene:AT5G46510	5	18860234	18867015	+	6782	618	162	178	138	252	200
gene:AT5G46520	5	18867616	18872494	+	4879	340	68	172	7	33	0
gene:AT5G46530	5	18875382	18876928	+	1547	153	15	6	151	153	45
gene:AT5G46540	5	18877090	18882462	-	5373	0	0	0	0	2	1
gene:AT5G46550	5	18884218	18886960	-	2743	178	28	166	198	356	95
gene:AT5G46560	5	18887987	18890517	+	2531	22	1	126	88	127	76
gene:AT5G46570	5	18894378	18897406	+	3029	1	2	32	122	143	40
gene:AT5G46580	5	18897445	18899646	-	2202	382	124	123	610	916	303
gene:AT5G46590	5	18905258	18907052	+	1795	299	0	53	39	6	53
gene:AT5G46600	5	18907639	18910838	-	3200	57	0	41	15	21	5
gene:AT5G46610	5	18912667	18915779	-	3113	1	0	0	0	0	0
gene:AT5G46620	5	18917570	18919442	-	1873	193	93	112	296	162	158
gene:AT5G46630	5	18920334	18923551	+	3218	749	239	458	353	703	303
gene:AT5G46640	5	18924429	18926984	+	2556	58	0	1	70	30	9
gene:AT5G46650	5	18930246	18931312	+	1067	4	0	0	0	0	2
gene:AT5G46660	5	18932181	18933391	+	1211	0	0	0	0	0	0
gene:AT5G46670	5	18938847	18940166	+	1320	0	0	1	0	0	0
gene:AT5G46680	5	18940903	18942672	+	1770	36	2	38	17	52	0
gene:AT5G46690	5	18945543	18947637	+	2095	183	4	34	54	193	116
gene:AT5G46700	5	18950843	18953127	+	2285	237	133	62	186	401	206
gene:AT5G46710	5	18952603	18954692	-	2090	735	177	136	170	139	151
gene:AT5G46720	5	18959094	18959852	+	759	0	0	0	8	20	2
gene:AT5G46730	5	18963977	18965222	+	1246	6256	3169	2663	5651	3130	2644
gene:AT5G46740	5	18965271	18968798	-	3528	1217	210	132	48	141	61
gene:AT5G46750	5	18969736	18971981	-	2246	725	298	262	295	357	127
gene:AT5G46760	5	18974022	18976590	+	2569	2043	540	552	628	498	375
gene:AT5G46770	5	18977399	18978246	+	848	0	17	0	0	0	0
gene:AT5G46780	5	18978953	18980183	+	1231	1954	689	372	76	260	44
gene:AT5G46790	5	18983540	18984923	-	1384	280	209	332	510	452	304
gene:AT5G46795	5	18986936	18988197	-	1262	0	0	0	0	1	0
gene:AT5G46800	5	18988588	18990867	-	2280	231	67	61	146	440	207
gene:AT5G46810	5	18991164	18993376	+	2213	0	0	0	0	0	0
gene:AT5G46820	5	18993633	18996672	+	3040	1	0	1	6	0	0
gene:AT5G46825	5	19002045	19002499	+	455	0	0	0	0	0	1
gene:AT5G46830	5	19002564	19004384	+	1821	0	7	0	0	0	0
gene:AT5G46840	5	19005547	19007770	+	2224	487	239	290	337	391	280
gene:AT5G46850	5	19010608	19012038	+	1431	0	29	1	52	92	26
gene:AT5G46860	5	19012021	19014110	-	2090	562	196	175	278	371	227
gene:AT5G46870	5	19015233	19017247	+	2015	2	0	10	16	18	2
gene:AT5G46871	5	19017942	19018710	+	769	0	49	8	0	12	0
gene:AT5G46873	5	19021183	19021594	+	412	0	0	0	1	0	0
gene:AT5G46874	5	19022383	19022699	+	317	0	0	0	0	0	0
gene:AT5G46877	5	19025860	19026294	+	435	0	0	0	0	0	0
gene:AT5G46880	5	19030844	19035959	+	5116	1	0	0	2	26	0
gene:AT5G46890	5	19036296	19036938	-	643	0	1	0	0	0	0
gene:AT5G46900	5	19039701	19040456	-	756	2	0	0	0	0	0
gene:AT5G46910	5	19046339	19051379	+	5041	2770	700	850	198	272	99
gene:AT5G46915	5	19051417	19053200	-	1784	0	0	0	0	11	0
gene:AT5G46920	5	19053472	19056073	+	2602	546	93	157	170	222	55
gene:AT5G46930	5	19056505	19057243	-	739	1	0	0	0	0	0
gene:AT5G46940	5	19058031	19058814	-	784	0	0	0	0	0	0
gene:AT5G46950	5	19059472	19060121	-	650	0	0	0	0	0	1
gene:AT5G46960	5	19062146	19062814	-	669	0	0	0	0	0	0
gene:AT5G46970	5	19063755	19064418	-	664	0	0	0	0	0	0
gene:AT5G46980	5	19065311	19066007	-	697	0	0	0	0	0	0
gene:AT5G46990	5	19067455	19068292	-	838	0	0	0	0	0	0
gene:AT5G47000	5	19068803	19070333	-	1531	0	0	0	0	0	0
gene:AT5G47010	5	19071824	19079453	+	7630	2741	919	546	1087	1098	479
gene:AT5G47020	5	19081458	19090104	+	8647	612	325	433	943	762	298
gene:AT5G47030	5	19090150	19092416	+	2267	2106	623	528	1227	1608	507
gene:AT5G47040	5	19092858	19098772	-	5915	719	30	364	1085	971	550
gene:AT5G47050	5	19106297	19108348	+	2052	206	4	32	219	186	110
gene:AT5G47060	5	19116719	19118744	+	2026	1432	396	156	239	161	162
gene:AT5G47070	5	19118465	19121103	-	2639	4163	938	715	130	240	63
gene:AT5G47075	5	19122503	19122866	-	364	0	0	0	0	0	0
gene:AT5G47077	5	19123506	19123779	-	274	0	0	10	0	0	0
gene:AT5G47080	5	19124563	19126694	-	2132	884	92	120	231	375	176
gene:AT5G47090	5	19127187	19129605	+	2419	348	135	176	141	149	69
gene:AT5G47100	5	19129640	19132304	-	2665	8	7	40	75	165	28
gene:AT5G47110	5	19133986	19135414	-	1429	1037	253	343	833	1071	624
gene:AT5G47120	5	19135952	19138025	+	2074	3493	555	557	279	359	135
gene:AT5G47130	5	19138840	19142284	+	3445	0	2	2	0	2	0
gene:AT5G47140	5	19144601	19147657	+	3057	343	73	180	82	156	76
gene:AT5G47150	5	19149938	19151913	+	1976	0	0	0	0	0	0
gene:AT5G47160	5	19155976	19158249	+	2274	0	2	0	1	11	8
gene:AT5G47170	5	19158351	19159091	-	741	0	30	0	0	0	0
gene:AT5G47175	5	19160013	19160456	-	444	0	0	0	0	0	0
gene:AT5G47180	5	19161009	19163980	-	2972	215	18	48	220	267	115
gene:AT5G47190	5	19164184	19166135	-	1952	1257	213	250	651	1197	365
gene:AT5G47200	5	19166859	19169093	+	2235	2547	539	739	690	903	388
gene:AT5G47210	5	19168941	19171263	-	2323	5431	1710	1557	2248	2645	1204
gene:AT5G47220	5	19171643	19172956	-	1314	3348	1000	1017	142	84	85
gene:AT5G47229	5	19179694	19179849	-	156	0	0	0	0	0	0
gene:AT5G47230	5	19179881	19181182	+	1302	462	276	281	30	50	34
gene:AT5G47240	5	19183523	19185644	+	2122	173	9	104	163	115	38
gene:AT5G47250	5	19185698	19188885	-	3188	50	57	14	204	147	119
gene:AT5G47260	5	19189411	19192516	+	3106	15	0	0	1	0	0
gene:AT5G47280	5	19193157	19195559	+	2403	0	0	0	0	0	0
gene:AT5G47290	5	19197040	19197431	-	392	0	0	0	0	0	0
gene:AT5G47300	5	19198125	19199375	+	1251	0	0	0	0	0	0
gene:AT5G47310	5	19200731	19202972	+	2242	399	67	115	210	387	118
gene:AT5G47320	5	19203052	19205285	+	2234	170	41	155	161	349	27
gene:AT5G47330	5	19206829	19208998	+	2170	0	2	1	18	30	4
gene:AT5G47340	5	19209507	19211134	+	1628	0	0	0	0	0	0
gene:AT5G47350	5	19212665	19214453	+	1789	0	6	0	51	0	0
gene:AT5G47360	5	19214445	19215878	-	1434	161	9	27	93	67	33
gene:AT5G47370	5	19216271	19218007	-	1737	0	18	48	185	612	177
gene:AT5G47380	5	19221274	19224652	-	3379	0	3	4	0	2	0
gene:AT5G47390	5	19226769	19228895	+	2127	302	55	86	220	301	136
gene:AT5G47400	5	19229162	19232743	+	3582	338	18	21	47	81	18
gene:AT5G47420	5	19232784	19235066	+	2283	90	48	72	84	104	39
gene:AT5G47430	5	19235555	19241263	-	5709	1645	549	398	703	652	400
gene:AT5G47435	5	19241672	19243988	+	2317	46	70	160	383	549	174
gene:AT5G47440	5	19243531	19245648	-	2118	1	0	10	7	40	10
gene:AT5G47450	5	19248249	19249622	-	1374	2	5	0	2	1	0
gene:AT5G47455	5	19250659	19252491	+	1833	49	85	9	51	104	34
gene:AT5G47460	5	19252463	19254336	-	1874	11	0	3	18	25	9
gene:AT5G47470	5	19254403	19256810	+	2408	1	0	0	0	0	0
gene:AT5G47480	5	19257027	19263425	+	6399	1561	302	450	617	716	428
gene:AT5G47490	5	19263826	19270899	+	7074	173	93	152	233	393	63
gene:AT5G47500	5	19270944	19272892	-	1949	190	7	64	132	199	95
gene:AT5G47510	5	19274853	19277383	+	2531	5	0	94	50	108	11
gene:AT5G47520	5	19277230	19279747	-	2518	136	64	80	166	208	65
gene:AT5G47530	5	19281374	19283061	+	1688	1	6	6	2	9	0
gene:AT5G47540	5	19283029	19285758	-	2730	207	84	71	128	199	112
gene:AT5G47550	5	19286314	19287179	-	866	0	26	11	4	12	0
gene:AT5G47560	5	19287369	19291103	-	3735	239	25	184	126	112	47
gene:AT5G47570	5	19292587	19294800	-	2214	782	61	349	526	505	397
gene:AT5G47580	5	19294813	19297424	-	2612	154	116	33	72	67	16
gene:AT5G47590	5	19297614	19299174	-	1561	1	0	0	0	19	4
gene:AT5G47600	5	19299717	19300503	-	787	0	1	0	0	0	0
gene:AT5G47610	5	19301130	19302117	-	988	8	0	0	0	6	0
gene:AT5G47620	5	19302190	19304950	-	2761	598	209	154	403	603	206
gene:AT5G47630	5	19306139	19307094	+	956	0	54	35	33	100	1
gene:AT5G47635	5	19307048	19308009	-	962	1	0	0	0	9	0
gene:AT5G47640	5	19309227	19310272	+	1046	330	54	73	375	295	91
gene:AT5G47650	5	19310192	19312747	-	2556	117	20	76	218	340	151
gene:AT5G47660	5	19312747	19314893	+	2147	3	3	30	83	128	56
gene:AT5G47670	5	19314778	19316169	+	1392	68	20	5	0	3	0
gene:AT5G47680	5	19316046	19317539	-	1494	1032	178	188	180	313	109
gene:AT5G47690	5	19317668	19327431	+	9764	3782	449	1345	1515	1830	1040
gene:AT5G47700	5	19327566	19328986	-	1421	2184	535	611	993	1181	587
gene:AT5G47710	5	19329544	19331477	+	1934	559	133	57	116	102	51
gene:AT5G47720	5	19331547	19334427	+	2881	431	249	274	490	421	135
gene:AT5G47730	5	19334250	19337148	-	2899	4885	1290	1031	109	317	120
gene:AT5G47740	5	19338511	19339775	+	1265	272	210	105	0	0	0
gene:AT5G47750	5	19339703	19342410	-	2708	135	185	230	336	409	142
gene:AT5G47760	5	19342405	19345127	-	2723	250	70	34	128	226	125
gene:AT5G47770	5	19345110	19347677	+	2568	1279	190	509	549	645	290
gene:AT5G47780	5	19347874	19350976	+	3103	337	50	465	623	946	173
gene:AT5G47790	5	19351292	19353495	+	2204	13	54	25	68	126	63
gene:AT5G47800	5	19353532	19356448	+	2917	79	12	10	163	439	38
gene:AT5G47810	5	19356292	19358125	-	1834	110	0	22	31	57	55
gene:AT5G47820	5	19366133	19372815	+	6683	1258	305	667	655	1387	586
gene:AT5G47830	5	19372821	19374693	-	1873	85	27	130	73	99	43
gene:AT5G47840	5	19375317	19378465	+	3149	1301	176	290	514	704	311
gene:AT5G47850	5	19378669	19381190	-	2522	832	257	105	0	0	11
gene:AT5G47860	5	19381519	19384422	+	2904	74	86	157	185	273	61
gene:AT5G47870	5	19384368	19385869	-	1502	363	216	123	168	238	98
gene:AT5G47880	5	19386045	19388587	-	2543	1604	783	638	326	409	202
gene:AT5G47890	5	19388704	19390937	+	2234	1375	332	430	793	940	558
gene:AT5G47900	5	19392166	19395287	+	3122	285	23	0	120	93	58
gene:AT5G47910	5	19397041	19402061	+	5021	8793	2550	2132	405	523	156
gene:AT5G47920	5	19403171	19404147	-	977	0	62	49	20	47	25
gene:AT5G47930	5	19406080	19407449	-	1370	197	294	213	390	758	434
gene:AT5G47940	5	19409242	19412077	-	2836	222	95	66	120	166	84
gene:AT5G47950	5	19417020	19418657	-	1638	0	0	1	0	0	1
gene:AT5G47960	5	19421340	19422533	-	1194	576	37	18	0	18	2
gene:AT5G47970	5	19422203	19425872	+	3670	377	97	66	44	160	23
gene:AT5G47980	5	19428888	19430517	+	1630	0	0	0	0	0	0
gene:AT5G47990	5	19434758	19436749	+	1992	11	8	0	1	2	0
gene:AT5G48000	5	19444103	19447866	-	3764	10	10	0	1	9	1
gene:AT5G48010	5	19456837	19461706	+	4870	10	8	4	2	2	1
gene:AT5G48020	5	19462516	19464971	-	2456	940	427	179	425	431	152
gene:AT5G48030	5	19465788	19469939	-	4152	541	194	143	212	331	98
gene:AT5G48040	5	19469992	19472445	+	2454	1	0	114	110	43	11
gene:AT5G48050	5	19472446	19473838	-	1393	71	0	15	38	54	21
gene:AT5G48060	5	19475296	19479066	+	3771	372	20	88	221	99	61
gene:AT5G48070	5	19481897	19483527	+	1631	0	1	0	2	0	0
gene:AT5G48090	5	19484015	19488657	+	4643	17	1	11	7	12	0
gene:AT5G48100	5	19489327	19492744	-	3418	0	0	0	0	1	0
gene:AT5G48110	5	19500988	19504534	-	3547	164	22	44	2	2	1
gene:AT5G48120	5	19507397	19514895	-	7499	628	379	224	172	314	119
gene:AT5G48130	5	19516102	19518513	+	2412	0	0	0	0	0	1
gene:AT5G48140	5	19518666	19520528	-	1863	1	0	0	0	0	0
gene:AT5G48150	5	19522238	19524788	-	2551	1825	297	294	183	375	69
gene:AT5G48160	5	19527767	19530430	-	2664	1642	459	628	730	909	347
gene:AT5G48170	5	19532270	19533390	-	1121	0	0	0	1	23	18
gene:AT5G48175	5	19539145	19540623	+	1479	1	0	0	0	0	0
gene:AT5G48180	5	19540937	19542760	-	1824	468	107	321	1135	1487	671
gene:AT5G48190	5	19542778	19544429	+	1652	0	0	0	0	1	0
gene:AT5G48200	5	19545255	19547270	+	2016	0	0	0	0	1	1
